Date,Package Name,Daily Device Installs,Daily Device Uninstalls,Daily Device Upgrades,Total User Installs,Daily User Installs,Daily User Uninstalls,Active Device Installs,Install events,Update events,Uninstall events,Daily Average Rating,Total Average Rating,Daily Crashes,Daily ANRs
12/7/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,49631,0,0,0,46337,66244,2026992,65915,1623,66892,3.6896,3.9403,341,488
12/8/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,52733,0,0,0,49479,70635,2025819,71112,1437,71304,3.7733,3.9403,328,504
12/9/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,59788,0,0,0,55958,77897,2023870,80775,1420,78671,3.426,3.9401,334,540
12/10/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,51707,0,0,0,48248,69218,2018067,68875,1309,69897,3.2179,3.9399,333,552
12/11/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,46754,0,0,0,43732,63129,2015288,62379,1261,63659,3.3246,3.9397,328,490
12/12/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,44004,0,0,0,41460,61253,2007642,58757,1297,61628,3.4025,3.9396,317,443
12/13/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,43222,0,0,0,40286,59941,2000851,57831,1190,60621,3.4727,3.9395,232,524
12/14/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,44542,0,0,0,41471,61073,1992910,59560,1121,61619,3.8157,3.9395,281,457
12/15/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,46514,0,0,0,43396,64022,1983952,62315,1052,64729,3.3437,3.9393,592,494
12/16/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,53366,0,0,0,49793,72626,1975785,72072,3683,73241,3.4888,3.9392,732,479
12/17/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,47832,0,0,0,44413,65559,1970859,63495,3605,66201,3.452,3.9391,796,490
12/18/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,43450,0,0,0,40583,60180,1962349,57882,3373,60706,3.3934,3.939,650,478
12/19/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,41136,0,0,0,38327,57898,1956820,54835,14558,58419,3.5285,3.9389,602,452
12/20/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,41854,0,0,0,39092,58003,1946614,56049,12846,58518,3.5697,3.9387,552,520
12/21/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,42983,0,0,0,39931,59940,1941253,57769,12240,60616,3.8591,3.9387,638,486
12/22/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,46501,0,0,0,43150,63547,1931244,62488,22838,64155,4.0199,3.9388,654,508
12/23/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,51191,0,0,0,47694,69667,1923824,69027,23109,70428,3.9878,3.9388,697,552
12/24/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,54464,0,0,0,51412,73062,1915682,72982,17542,73341,3.6823,3.9387,750,550
12/25/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,52108,0,0,0,48598,69338,1912785,69206,20634,69878,3.6867,3.9386,757,517
12/26/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,50608,0,0,0,47385,67289,1911382,67074,47666,67914,3.0312,3.9384,786,580
12/27/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,49337,0,0,0,45980,66300,1909342,65279,35923,66875,3.884,3.9384,1020,552
12/28/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,50564,0,0,0,47279,66489,1909104,66862,36681,67078,3.395,3.9383,332,469
12/29/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,54646,0,0,0,51293,69999,1907500,72298,34780,70692,3.4857,3.9382,314,556
12/30/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,64238,0,0,0,60273,78403,1911136,84868,21919,79130,3.3384,3.938,303,614
12/31/2023,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,60910,0,0,0,57107,76416,1912734,80278,16441,77064,3.7857,3.9501,381,591
1/1/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,56293,0,0,0,52612,70453,1914044,73994,14811,71073,3.4583,3.9379,364,556
1/2/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,54160,0,0,0,50816,68458,1914505,70743,15389,69016,3.5138,3.9378,334,554
1/3/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,53347,0,0,0,50631,67955,1913724,69839,14064,68396,3.7166,3.9378,306,550
1/4/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,57060,0,0,0,53525,69744,1915603,74267,12604,70345,3.1607,3.9376,305,499
1/5/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,59273,0,0,0,55638,73745,1915081,78137,13476,74298,3.3333,3.9375,353,565
1/6/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,68005,0,0,0,63785,82177,1918179,89594,12368,82734,3.6,3.9375,386,578
1/7/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,63906,0,0,0,59888,79567,1919320,84071,8219,80219,3.5454,3.9373,415,605
1/8/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,58926,0,0,0,55347,72916,1919797,77487,9850,73493,3.8484,3.9373,348,566
1/9/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,57374,0,0,0,54083,72138,1920605,75588,8730,72773,3.3589,3.9372,337,555
1/10/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,58824,0,0,0,55120,72311,1921927,77426,8990,72987,3.1475,3.937,286,544
1/11/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,61493,0,0,0,58013,75140,1923790,80976,8222,75686,3.3333,3.9369,320,528
1/12/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,68030,0,0,0,63754,82045,1926792,89552,7827,82790,3.3281,3.9368,343,592
1/13/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,74358,0,0,0,70057,90045,1931155,98209,6726,30773,3.2833,3.9366,393,600
1/14/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,72896,0,0,0,69070,88974,1935013,96203,5727,89467,3.6949,3.9366,373,626
1/15/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,66017,0,0,0,62037,82512,1936525,87007,5598,83221,3.6086,3.9365,371,634
1/16/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,56263,0,0,0,52671,76470,1934610,74625,6068,77137,3.5245,3.9364,333,637
1/17/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,46329,0,0,0,43382,57776,1933226,61124,5846,58572,3.7674,3.9364,330,490
1/18/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,41737,0,0,0,38950,62438,1910614,55908,6859,62963,4,3.9364,293,422
1/19/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,43078,0,0,0,40218,63679,1902062,58061,6639,64210,3.5853,3.9364,297,438
1/20/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,46598,0,0,0,43543,67972,1893408,62813,4812,68659,3.7857,3.9363,335,551
1/21/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,41683,0,0,0,38829,48630,1883642,55892,4284,62257,3.4827,3.9363,277,518
1/22/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,34171,0,0,0,32163,52035,1873199,45546,6165,52507,4.027,3.9362,260,386
1/23/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,33160,0,0,0,30893,51060,1863024,44190,6116,51622,3.825,3.9363,232,376
1/24/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,33064,0,0,0,30716,51074,1852917,44081,6795,51640,3.5555,3.9362,262,409
1/25/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,34912,0,0,0,32581,52740,1842286,46975,6264,53279,3.6065,3.9361,283,435
1/26/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,35478,0,0,0,32853,54523,1832885,47724,44330,55132,3.8409,3.9361,274,436
1/27/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,37113,0,0,0,34482,56325,1825882,50440,43415,56891,3.421,3.936,376,426
1/28/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,31367,0,0,0,29046,49495,1817306,42569,36686,50025,3.283,3.9359,463,375
1/29/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,28921,0,0,0,26793,45299,1812291,39032,41429,45786,3.6666,3.9359,371,368
1/30/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,29822,0,0,0,27679,44329,1803311,39831,19194,44776,3.5945,3.9358,278,352
1/31/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,30408,0,0,0,28235,44840,1796160,40215,11198,45324,3.2894,3.9357,256,394
2/1/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,28823,0,0,0,26830,44365,1788506,38732,9418,44806,3.4615,3.9356,253,397
2/2/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,29453,0,0,0,27409,45008,1780144,39594,8728,45404,3.1428,3.9356,261,349
2/3/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,34558,0,0,0,32143,50000,1773656,46514,8068,50475,3.3555,3.9355,299,394
2/4/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,30110,0,0,0,27985,45482,1763651,40136,6932,45964,3.3023,3.9354,273,372
2/5/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,27275,0,0,0,25456,40407,1754073,36258,4341,40786,3.7647,3.9354,285,283
2/6/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,27803,0,0,0,25821,40156,1747910,36933,2997,40536,3.3611,3.9353,240,319
2/7/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,27600,0,0,0,25733,39882,1743139,36720,3273,40210,3.5416,3.9352,225,302
2/8/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26877,0,0,0,25001,39772,1736610,35732,3598,40200,3.0666,3.9351,219,333
2/9/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,29137,0,0,0,27134,42331,1730201,39095,3456,42799,3.6666,3.9351,250,301
2/10/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24686,0,0,0,22820,31701,1729999,33050,4113,32001,3.2195,3.935,280,401
2/11/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,28119,0,0,0,26178,40183,1724332,37154,3821,40483,3.7297,3.935,274,355
2/12/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25849,0,0,0,24040,37553,1717300,34459,3444,37917,3.421,3.9349,224,352
2/13/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26799,0,0,0,25031,38958,1711454,35446,3219,39273,3,3.9348,262,343
2/14/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24984,0,0,0,23238,37128,1703283,32934,3126,37545,3.1515,3.9348,216,308
2/15/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25128,0,0,0,23267,36815,1697841,33287,2889,37113,3.4687,3.9347,177,292
2/16/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26430,0,0,0,24573,38736,1692160,35035,3965,39175,3.2592,3.9346,226,396
2/17/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,30198,0,0,0,28149,42828,1687264,40142,3734,43338,3.4318,3.9346,248,350
2/18/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,28399,0,0,0,26390,40376,1680115,37188,3513,40665,3.75,3.9345,255,349
2/19/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25236,0,0,0,23433,36628,1672807,33150,3250,37040,3.4482,3.9345,201,334
2/20/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24597,0,0,0,22763,35985,1667459,32442,2918,36294,3.7187,3.9345,186,325
2/21/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24260,0,0,0,22469,35756,1661788,32036,2964,36094,3.2647,3.9344,203,329
2/22/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24051,0,0,0,22277,35701,1656351,31931,3019,36039,3.3333,3.9344,211,331
2/23/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,26406,0,0,0,24344,38179,1651147,34957,3318,38610,3.6666,3.9343,204,342
2/24/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,31216,0,0,0,28921,43365,1645655,41494,3399,43780,3.5151,3.9343,261,373
2/25/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,28456,0,0,0,26307,39360,1633408,37357,3878,39705,3.5,3.9342,214,386
2/26/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24572,0,0,0,22689,35722,1622395,32320,3644,36051,3.4571,3.9342,212,290
2/27/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,23706,0,0,0,21927,34773,1613148,31309,3347,35110,3.875,3.9341,206,249
2/28/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,24956,0,0,0,23208,35642,1604373,33015,3008,35871,3.3999,3.9484,166,242
2/29/2024,com.SGS.DrivingSchoolGames.RealCarParkingSimulator,25993,0,0,0,24113,36771,1599329,34310,3061,37076,3.4848,3.9485,188,258
